,Title,year,location,Latitude,Longitude
464,"1,000 Places to See Before You Die",2004,"Manaus, Região Geográfica Imediata de Manaus, Região Geográfica Intermediária de Manaus, Amazonas, Região Norte, 69000-000, Brasil",-3.1316333,-59.9825041
465,"1,000 Places to See Before You Die",2004,"Río Negro, Barcelos, Região Geográfica Imediata de São Gabriel da Cachoeira, Região Geográfica Intermediária de Manaus, Amazonas, Região Norte, Brasil",-1.6361292,-61.4521354
468,"1,000 Places to See Before You Die",2004,"Hotel Copacabana Palace, 1702, Avenida Atlântica, Copacabana, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22021-001, Brasil",-22.9670027,-43.1790751
470,"1,000 Places to See Before You Die",2004,"Garota de Ipanema, 49, Rua Vinícius de Moraes, Ipanema, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22411-010, Brasil",-22.9852383,-43.202981
472,"1,000 Places to See Before You Die",2004,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil",-22.9110137,-43.2093727
474,"1,000 Places to See Before You Die",2004,"Fairmont Chateau Whistler, 4599, Chateau Boulevard, Blackcomb Base, Whistler, Whistler Resort Municipality, Squamish-Lillooet Regional District, British Columbia, V8E 0Y2, Canada",50.11734135,-122.94490421815296
475,"1,000 Places to See Before You Die",2004,"British Columbia, Canada",55.001251,-125.002441
476,"1,000 Places to See Before You Die",2004,"Tofino, Alberni-Clayoquot Regional District, British Columbia, V0R 2Z0, Canada",49.1529643,-125.9047083
477,"1,000 Places to See Before You Die",2004,"The Wickaninnish Inn, 500, Osprey Lane, Tofino, Alberni-Clayoquot Regional District, British Columbia, V0R2Z0, Canada",49.123013400000005,-125.90132416766636
478,"1,000 Places to See Before You Die",2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
481,"1,000 Places to See Before You Die",2004,"Rogers Arena, 800, Griffiths Way, Gastown, Downtown, Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, V6B 1V4, Canada",49.2779085,-123.10894170979472
484,"1,000 Places to See Before You Die",2004,"Whistler Blackcomb, Whistler Village, Whistler Resort Municipality, Squamish-Lillooet Regional District, British Columbia, Canada",50.0814471,-122.96277172544472
485,"1,000 Places to See Before You Die",2004,"Paris, Île-de-France, France métropolitaine, France",48.8588897,2.3200410217200766
487,"1,000 Places to See Before You Die",2004,"Arc de Triomphe, Passage du Souvenir, Quartier du Faubourg-du-Roule, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France",48.8737791,2.295037226037673
488,"1,000 Places to See Before You Die",2004,"Rue Montorgueil, Quartier de Bonne-Nouvelle, Paris 2e Arrondissement, Paris, Île-de-France, France métropolitaine, 75002, France",48.8658583,2.3470562
491,"1,000 Places to See Before You Die",2004,"La Seine - Bras de la Monnaie, Paris, Île-de-France, France métropolitaine, 75004, France",48.8538465,2.3453468
492,"1,000 Places to See Before You Die",2004,"Hôtel Regyn's Montmartre, 18, Place des Abbesses, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8846283,2.3381804
495,"1,000 Places to See Before You Die",2004,Monaco,43.73844905,7.424224092532953
496,"1,000 Places to See Before You Die",2004,"Place du Casino, Monte-Carlo, Monaco",43.73935895,7.427822378154129
497,"1,000 Places to See Before You Die",2004,"Hôtel de Paris, Place du Casino, Monte-Carlo, Monaco, 98000, Monaco",43.738835300000005,7.426632622648073
498,"1,000 Places to See Before You Die",2004,"Casino de Monte Carlo, Place du Casino, Monte-Carlo, Monaco, 98000, Monaco",43.7391605,7.428023
499,"1,000 Places to See Before You Die",2004,"Monte-Carlo, Monaco, 98000, Monaco",43.7402961,7.426559
502,"1,000 Places to See Before You Die",2004,"Eze Village, Moyenne Corniche, Èze-Bord-de-Mer, Èze, Nice, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France métropolitaine, 06360, France",43.7297829,7.3618851
503,"1,000 Places to See Before You Die",2004,"Saint-Paul-de-Vence, Grasse, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France métropolitaine, 06570, France",43.697972,7.1216304
505,"1,000 Places to See Before You Die",2004,México,23.6585116,-102.0077097
506,"1,000 Places to See Before You Die",2004,"Guadalajara, Jalisco, México",20.6720375,-103.338396
507,"1,000 Places to See Before You Die",2004,"Tequila, Region Valles, Jalisco, México",20.8821155,-103.8370907
509,"1,000 Places to See Before You Die",2004,"Tlaquepaque, San Pedro Tlaquepaque, Jalisco, 45500, México",20.6397718,-103.3120428
510,"1,000 Places to See Before You Die",2004,"Zihuatanejo, Zihuatanejo de Azueta, Guerrero, 40880, México",17.6467874,-101.5519746
512,"1,000 Places to See Before You Die",2004,"The Casitas At Playa La Ropa, Lote 1, Escenica La Ropa, Zihuatanejo, Zihuatanejo de Azueta, Guerrero, 40880, México",17.6288862,-101.5420916
514,"1,000 Places to See Before You Die",2004,South Africa,-28.8166236,24.991639
516,"1,000 Places to See Before You Die",2004,"Hermanus, Overstrand Local Municipality, Overberg District Municipality, Western Cape, 7200, South Africa",-34.4175,19.2361111
517,"1,000 Places to See Before You Die",2004,"Birkenhead, 132, Main Road, Overstrand Ward 3, Hermanus, Overstrand Local Municipality, Overberg District Municipality, Western Cape, 7202, South Africa",-34.4183033,19.24442746322169
518,"1,000 Places to See Before You Die",2004,"Botlierskop Private Game Reserve day tours, Kretzen, Mossel Bay Ward 4, Mossel Bay Local Municipality, Garden Route District Municipality, Western Cape, South Africa",-34.03058865,22.13969101357143
521,"1,000 Places to See Before You Die",2004,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa",-33.928992,18.417396
522,"1,000 Places to See Before You Die",2004,"Table Mountain, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8040, South Africa",-33.9593679,18.4042289
523,"1,000 Places to See Before You Die",2004,"Mount Nelson Hotel, Wilkinson Street, Gardens, Cape Town Ward 115, Cape Town, City of Cape Town, Western Cape, 8001, South Africa",-33.931816,18.411391195065452
526,"1,000 Places to See Before You Die",2004,"Bo-Kaap, Cape Town, City of Cape Town, Western Cape, South Africa",-33.920560949999995,18.41288085411493
527,"1,000 Places to See Before You Die",2004,"City Lodge Hotel Victoria and Alfred Waterfront, Alfred Street, Foreshore, Cape Town Ward 115, Cape Town, City of Cape Town, Western Cape, 8001, South Africa",-33.9137038,18.42223709941472
528,"1,000 Places to See Before You Die",2004,"Robben Island, Robben Island Village, City of Cape Town, Western Cape, South Africa",-33.805299950000006,18.36888354984039
529,1-2-3 Istanbul!,2009,"Бургас, Бългaрия",42.444553,27.208264534658166
530,1-2-3 Istanbul!,2009,"İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34126, Türkiye",41.0096334,28.9651646
531,1-2-3 Istanbul!,2009,"Ljubljana, Upravna Enota Ljubljana, 1000, Slovenija",46.0499803,14.5068602
532,1-2-3 Istanbul!,2009,"Međugorje, Općina Čitluk, Hercegovačko-neretvanska županija (kanton), Federacija Bosne i Hercegovine, 88266, Bosna i Hercegovina / Босна и Херцеговина",43.1905339,17.6775328
533,1-2-3 Istanbul!,2009,"Mostar, MZ Centar II, Grad Mostar, Hercegovačko-neretvanska županija (kanton), Federacija Bosne i Hercegovine, 88000, Bosna i Hercegovina / Босна и Херцеговина",43.3435855,17.8076584
534,1-2-3 Istanbul!,2009,"Grad Sarajevo, Kanton Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina / Босна и Херцеговина",43.8519774,18.3866868
535,1-2-3 Istanbul!,2009,"Shkodër, Bashkia Shkodër, Qarku i Shkodrës, Shqipëria veriore, 4001-4007, Shqipëria",42.0681371,19.5121437
536,1-2-3 Istanbul!,2009,"Скопје, Општина Центар, Град Скопје, Скопски СР, Северна Македонија",41.9960924,21.4316495
537,1-2-3 Istanbul!,2009,"Tiranë, Bashkia Tiranë, Qarku i Tiranës, Shqipëria qendrore, 1001-1028, Shqipëria",41.3279485,19.8185512
538,1-2-3 Istanbul!,2009,"Zagreb, Grad Zagreb, 10106, Hrvatska",45.8131847,15.9771774
539,1-2-3 Moskau!,2008,"Berlin, Deutschland",52.5170365,13.3888599
540,1-2-3 Moskau!,2008,"Москва, Центральный федеральный округ, Россия",55.7504461,37.6174943
541,1-2-3 Moskau!,2008,"Великий Новгород, городской округ Великий Новгород, Новгородская область, Северо-Западный федеральный округ, 173001, Россия",58.5209862,31.2757862
542,1-2-3 Moskau!,2008,"Rīga, Vidzeme, Latvija",56.9493977,24.1051846
543,1-2-3 Moskau!,2008,"Tallinn, Harju maakond, Eesti",59.4372155,24.7453688
544,1-2-3 Moskau!,2008,"Vilnius, Vilniaus miesto savivaldybė, Vilniaus apskritis, 01101, Lietuva",54.6870458,25.2829111
545,1-2-3 Moskau!,2008,"Warszawa, województwo mazowieckie, 00-901, Polska",52.2319581,21.0067249
546,1-800-Missing,2003,"Riverdale Collegiate Institute, 1094, Gerrard Street East, East End, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4M 2A1, Canada",43.67026755,-79.33419669899203
547,1-800-Missing,2003,"Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada",43.6534817,-79.3839347
548,1/4 Mermaid,2015,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
549,1/4 Mermaid,2015,"Cypress, Orange County, California, 90630, United States",33.8248235,-118.0399368
551,10 Days to War,2008,الأردن,31.1667049,36.941628
552,"10 Films, 1 Box",2014,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
553,10 Great Reasons,2008,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
554,10 Great Reasons,2008,"New York, United States",40.7127281,-74.0060152
555,10 Items or Less,2006,"Reseda, Los Angeles, Los Angeles County, California, 91335-2819, United States",34.2006552,-118.536528
557,10 Minute Tales,2004,"Hackney, London, Greater London, England, E9 6QW, United Kingdom",51.5432402,-0.0493621
558,10 Minute Tales,2004,"Watford, Hertfordshire, East of England, England, United Kingdom",51.6553875,-0.3957425
584,10 Seconds,1993,"Soundwaves at Gaylord Opryland, 2800, Opryland Drive, Nashville-Davidson, Davidson County, Tennessee, 37214, United States",36.21369115,-86.69458356037906
585,10 Steps to Better Healthcare: A Guide for Chinese-American Seniors,2010,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
586,10 Things I Hate About You,2009,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
587,10 Things I Hate,2012,"Washington, District of Columbia, United States",38.8950368,-77.0365427
588,10 Things I Hate,2012,"Steilacoom, Pierce County, Washington, 98388, United States",47.1703692,-122.596287
590,10 Things You Didn't Know About...,2004,"Parco dell'Etna, Catania, Sicilia, Italia",37.7487871,14.966850147778691
591,10 Things You Must Know,2006,"Edina, Hennepin County, Minnesota, United States",44.8897027,-93.3501222
592,10 Things You Must Know,2006,"Minneapolis, Hennepin County, Minnesota, United States",44.9772995,-93.2654692
593,10 Years of Monkey Business,2007,"Dorset, England, United Kingdom",50.79683685,-2.34473226124306
594,10 lneas de 'El Quijote',2005,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28080, España",40.4167047,-3.7035825
595,10 om te zien,1989,"Blankenberge, Brugge, West-Vlaanderen, Vlaanderen, 8370, België / Belgique / Belgien",51.31700275,3.133658034483461
596,10 om te zien,1989,"Leuven, Vlaams-Brabant, Vlaanderen, België / Belgique / Belgien",50.879202,4.7011675
597,"10,000 BC",2015,Бългaрия,42.6073975,25.4856617
599,10-8: Officers on Duty,2003,"California, United States",36.7014631,-118.755997
600,10-8: Officers on Duty,2003,United States,39.7837304,-100.445882
602,10-8: Officers on Duty,2003,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
603,10.5,2004,"Hollywood Sign, Mount Lee Drive, Hollywood Hills, Los Angeles, Los Angeles County, California, 90068, United States",34.1340991,-118.321652
604,10.5,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
608,100 Bullets D'Argento,2012,"Roma, Roma Capitale, Lazio, Italia",41.8933203,12.4829321
609,100 Centre Street,2001,"New York, United States",40.7127281,-74.0060152
610,100 Days of Summer,2013,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
611,100 Deeds for Eddie McDowd,1999,"Azusa, Los Angeles County, California, United States",34.1338751,-117.9056046
612,100 Deeds for Eddie McDowd,1999,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
613,100 Deeds for Eddie McDowd,1999,"Sierra Madre, Los Angeles County, California, 91024, United States",34.1616729,-118.052845
615,100 Frogs,2015,"The Bronx, Bronx County, New York, United States",40.8466508,-73.8785937
616,100 Frogs,2015,"Manhattan, New York County, New York, United States",40.7896239,-73.9598939
617,100 Greatest Artists of Hard Rock,2000,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
618,100 Greatest Artists of Hard Rock,2000,"New York, United States",40.7127281,-74.0060152
619,100 Greatest Discoveries,2004,"Baltimore, Maryland, United States",39.2908816,-76.610759
620,100 Greatest Discoveries,2004,"Old Town Village, Alexandria, Virginia, United States",38.8022644,-77.05428406149906
621,100 Greatest Discoveries,2004,"The Mall at Prince Georges, 3500, East-West Highway, Hyattsville, Prince George's County, Maryland, 20782, United States",38.96870965,-76.95730866107307
622,100 Greatest Discoveries,2004,"Staunton, Virginia, United States",38.1495947,-79.072557
623,100 Greatest Discoveries,2004,"Washington, District of Columbia, United States",38.8950368,-77.0365427
624,100 Greatest Stand-Ups of All Time,2004,"Hollywood, Los Angeles, Los Angeles County, California, United States",34.0980031,-118.329523
625,100 Latinos Dijeron,2013,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
626,100 Nen Interview,2007,"東京都, 日本",35.6828387,139.7594549
627,100 Proof,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
628,100 Proof,2004,"Miami, Miami-Dade County, Florida, United States",25.7741728,-80.19362
629,100 Proof,2004,"New York, United States",40.7127281,-74.0060152
630,100 Winners,2007,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
632,100 hjdare,2004,"University of California, Berkeley, Centennial Drive, Oakland, Alameda County, California, 94720-1076, United States",37.8753497,-122.23963364918777
633,100 hjdare,2004,"Florida, United States",27.7567667,-81.4639835
634,100 hjdare,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
635,100 hjdare,2004,"Tulsa, Tulsa County, Oklahoma, 74172, United States",36.1556805,-95.9929113
636,100 hjdare,2004,"Amarillo, Potter County, Texas, 79105, United States",35.2072185,-101.8338246
638,100 hjdare,2004,"Erick, Beckham County, Oklahoma, 73645, United States",35.2153299,-99.8664925
640,100 hjdare,2004,"Hollywood, Los Angeles, Los Angeles County, California, United States",34.0980031,-118.329523
641,100 hjdare,2004,"Hartsfield–Jackson Atlanta International Airport, 6000, North Terminal Parkway, College Park, Atlanta, Fulton County, Georgia, 30337, United States",33.63779875,-84.42927118585675
642,100 hjdare,2004,"Lexington, Dawson County, Nebraska, 68850, United States",40.7788486,-99.7414869
643,100 hjdare,2004,"Greenville, Butler County, Alabama, 36037, United States",31.8295972,-86.6177517
644,100 mexicanos dijeron,2001,México,23.6585116,-102.0077097
645,100 mexicanos dijieron,2009,"The Ritz-Carlton, Mexico City, 509, Avenida Paseo de la Reforma, Colonia Cuauhtémoc, Cuauhtémoc, Ciudad de México, 06500, México",19.4239552,-99.1757289
647,100% mujer,2003,México,23.6585116,-102.0077097
648,1000 Ways to Die,2004,"Hollywood, Los Angeles, Los Angeles County, California, United States",34.0980031,-118.329523
649,1000 Ways to Die,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
650,1000 Ways to Die,2004,"Santa Clarita, Los Angeles County, California, United States",34.3916641,-118.542586
651,1000 Ways to Die,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
652,1000 Ways to Die,2004,"Santa Clarita, Los Angeles County, California, United States",34.3916641,-118.542586
653,1000 Ways to Die,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
655,1000 Ways to Die,2004,"Studio City, Los Angeles, Los Angeles County, California, 91604, United States",34.1483989,-118.3961877
657,1000 Ways to Die,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
658,1000 Ways to Die,2004,"Santa Clarita, Los Angeles County, California, United States",34.3916641,-118.542586
659,1000 Ways to Die,2008,"Burbank, Los Angeles County, California, United States",34.1816482,-118.3258554
661,1000 millones,2002,"Punta Del Este, Maldonado, 20100, Uruguay",-34.9632342,-54.9439981
781,1001 Tardes,1995,"Lisboa, Portugal",38.7077507,-9.1365919
782,1001 Things You Should Know,2012,"Glasgow, Glasgow City, Alba / Scotland, G2 9SA, United Kingdom",55.8609825,-4.2488787
809,101 Cars You Must Drive,2008,"California, United States",36.7014631,-118.755997
810,101 Cars You Must Drive,2008,"Florida, United States",27.7567667,-81.4639835
811,101 Dates,2010,"Wellington, Wellington City, Wellington, 6011, New Zealand / Aotearoa",-41.2887953,174.7772114
812,101 Ways to Get Rejected,2013,"Palos Verdes High School, 600, Cloyden Road, Palos Verdes Estates, Los Angeles County, California, 90274, United States",33.7795033,-118.4195798873998
